pid	title	link	pubdate
15060052	Novel rpoB mutations conferring rifampin resistance on Bacillus subtilis: global effects on growth, competence, sporulation, and germination.	http://www.ncbi.nlm.nih.gov/pubmed/15060052	1331159992
1734972	Primary structure of the Thermoplasma proteasome and its implications for the structure, function, and evolution of the multicatalytic proteinase.	http://www.ncbi.nlm.nih.gov/pubmed/1734972	1331480538
8181753	Acquisition of apparent DNA slippage structures during extensive evolutionary divergence of pcaD and catD genes encoding identical catalytic activities in Acinetobacter calcoaceticus.	http://www.ncbi.nlm.nih.gov/pubmed/8181753	1331526912
2499764	Characterization of the ndhC-psbG-ORF157/159 operon of maize plastid DNA and of the cyanobacterium Synechocystis sp. PCC6803.	http://www.ncbi.nlm.nih.gov/pubmed/2499764	1331480899
3900037	Comparison of the regulatory regions of ilvGEDA operons from several enteric organisms.	http://www.ncbi.nlm.nih.gov/pubmed/3900037	1331481202
7565595	A binding site for activation by the Bacillus subtilis AhrC protein, a repressor/activator of arginine metabolism.	http://www.ncbi.nlm.nih.gov/pubmed/7565595	1331481339
7757070	Acute intermittent porphyria in Finland: 19 mutations in the porphobilinogen deaminase gene.	http://www.ncbi.nlm.nih.gov/pubmed/7757070	1331481420
10760146	Manganese homeostasis in Bacillus subtilis is regulated by MntR, a bifunctional regulator related to the diphtheria toxin repressor family of proteins.	http://www.ncbi.nlm.nih.gov/pubmed/10760146	1331479580
6282858	Structure of amplified normal and variant dihydrofolate reductase genes in mouse sarcoma S180 cells.	http://www.ncbi.nlm.nih.gov/pubmed/6282858	1331481247
2875013	Nucleotide sequence and expression of the pneumococcal autolysin gene from its own promoter in Escherichia coli.	http://www.ncbi.nlm.nih.gov/pubmed/2875013	1331481019
19432805	In vivo role of three fused corrinoid/methyl transfer proteins in Methanosarcina acetivorans.	http://www.ncbi.nlm.nih.gov/pubmed/19432805	1331159993
8603708	Topology of the secondary structure elements of ribosomal protein L7/L12 from E. coli in solution.	http://www.ncbi.nlm.nih.gov/pubmed/8603708	1331160118
12522251	KCNQ1 gain-of-function mutation in familial atrial fibrillation.	http://www.ncbi.nlm.nih.gov/pubmed/12522251	1331479941
12622815	The glyoxylate cycle is required for temporal regulation of virulence by the plant pathogenic fungus Magnaporthe grisea.	http://www.ncbi.nlm.nih.gov/pubmed/12622815	1331479952
10074094	A missense mutation accounts for the defect in the glycerol-3-phosphate acyltransferase expressed in the plsB26 mutant.	http://www.ncbi.nlm.nih.gov/pubmed/10074094	1331159993
11447122	Ribosomal protein S4 is a transcription factor with properties remarkably similar to NusA, a protein involved in both non-ribosomal and ribosomal RNA antitermination.	http://www.ncbi.nlm.nih.gov/pubmed/11447122	1331159993
15697222	Substrate specificities of Escherichia coli thioesterase I/protease I/lysophospholipase L1 are governed by its switch loop movement.	http://www.ncbi.nlm.nih.gov/pubmed/15697222	1331480299
10198001	mrp, a multigene, multifunctional locus in Bacillus subtilis with roles in resistance to cholate and to Na+ and in pH homeostasis.	http://www.ncbi.nlm.nih.gov/pubmed/10198001	1331479436
19432806	Bypass suppression analysis maps the signalling pathway within a multidomain protein: the RsbP energy stress phosphatase 2C from Bacillus subtilis.	http://www.ncbi.nlm.nih.gov/pubmed/19432806	1331480679
9209027	Aspartate transcarbamylase from the deep-sea hyperthermophilic archaeon Pyrococcus abyssi: genetic organization, structure, and expression in Escherichia coli.	http://www.ncbi.nlm.nih.gov/pubmed/9209027	1331527045
12518057	Crystal structure of oxygen-evolving photosystem II from Thermosynechococcus vulcanus at 3.7-A resolution.	http://www.ncbi.nlm.nih.gov/pubmed/12518057	1331479941
3316212	The speEspeD operon of Escherichia coli. Formation and processing of a proenzyme form of S-adenosylmethionine decarboxylase.	http://www.ncbi.nlm.nih.gov/pubmed/3316212	1331481143
11904168	Purification and characterisation of the BIOH protein from the biotin biosynthetic pathway.	http://www.ncbi.nlm.nih.gov/pubmed/11904168	1331479847
3044780	MAS1, a gene essential for yeast mitochondrial assembly, encodes a subunit of the mitochondrial processing protease.	http://www.ncbi.nlm.nih.gov/pubmed/3044780	1331481091
8910446	Cloning of the lipooligosaccharide alpha-2,3-sialyltransferase from the bacterial pathogens Neisseria meningitidis and Neisseria gonorrhoeae.	http://www.ncbi.nlm.nih.gov/pubmed/8910446	1331527012
7958999	Characterization of the gene encoding the iron-sulfur protein subunit of succinate dehydrogenase from Drosophila melanogaster.	http://www.ncbi.nlm.nih.gov/pubmed/7958999	1331526885
18390652	Identification of Escherichia coli YgaF as an L-2-hydroxyglutarate oxidase.	http://www.ncbi.nlm.nih.gov/pubmed/18390652	1331480614
10965037	Characterization of L-lysine 6-aminotransferase and its structural gene from Flavobacterium lutescens IFO3084.	http://www.ncbi.nlm.nih.gov/pubmed/10965037	1331479642
3923430	Complete nucleotide sequence of the fumarase gene (citG) of Bacillus subtilis 168.	http://www.ncbi.nlm.nih.gov/pubmed/3923430	1331481208
19417106	Yeast mitochondrial Gln-tRNA(Gln) is generated by a GatFAB-mediated transamidation pathway involving Arc1p-controlled subcellular sorting of cytosolic GluRS.	http://www.ncbi.nlm.nih.gov/pubmed/19417106	1331480676
2464170	Escherichia coli glutaminyl-tRNA synthetase: a single amino acid replacement relaxes rRNA specificity.	http://www.ncbi.nlm.nih.gov/pubmed/2464170	1331160129
11780052	The DNA sequence and comparative analysis of human chromosome 20.	http://www.ncbi.nlm.nih.gov/pubmed/11780052	1331479821
16952940	Tungsten transport protein A (WtpA) in Pyrococcus furiosus: the first member of a new class of tungstate and molybdate transporters.	http://www.ncbi.nlm.nih.gov/pubmed/16952940	1331159996
2642907	Molecular cloning and primary structure of cDNA encoding the catalytic domain of rat liver aspartyl-tRNA synthetase.	http://www.ncbi.nlm.nih.gov/pubmed/2642907	1331480953
16956367	Mycobacterium tuberculosis possesses a functional enzyme for the synthesis of vitamin C, L-gulono-1,4-lactone dehydrogenase.	http://www.ncbi.nlm.nih.gov/pubmed/16956367	1331480474
15240249	Thioesterase II of Escherichia coli plays an important role in 3-hydroxydecanoic acid production.	http://www.ncbi.nlm.nih.gov/pubmed/15240249	1331480217
2555671	Primary structure of the tms and prs genes of Bacillus subtilis.	http://www.ncbi.nlm.nih.gov/pubmed/2555671	1331480933
7770911	The eubacterial transcriptional activator Lrp is present in the archaeon Pyrococcus furiosus.	http://www.ncbi.nlm.nih.gov/pubmed/7770911	1331481430
16324148	Ribosome binding proteins YhbH and YfiA have opposite functions during 100S formation in the stationary phase of Escherichia coli.	http://www.ncbi.nlm.nih.gov/pubmed/16324148	1331480392
15474024	Gluconate dehydratase from the promiscuous Entner-Doudoroff pathway in Sulfolobus solfataricus.	http://www.ncbi.nlm.nih.gov/pubmed/15474024	1331480260
6750604	Sequences of the Escherichia coli dnaG primase gene and regulation of its expression.	http://www.ncbi.nlm.nih.gov/pubmed/6750604	1331160133
8112583	Identification of genes encoding ribosomal protein L33 from Bacillus licheniformis, Thermus thermophilus and Thermotoga maritima.	http://www.ncbi.nlm.nih.gov/pubmed/8112583	1331526904
2198247	Regulation of NAD metabolism in Salmonella typhimurium: molecular sequence analysis of the bifunctional nadR regulator and the nadA-pnuC operon.	http://www.ncbi.nlm.nih.gov/pubmed/2198247	1331159996
2981806	Cloning of a small, acid-soluble spore protein gene from Bacillus subtilis and determination of its complete nucleotide sequence.	http://www.ncbi.nlm.nih.gov/pubmed/2981806	1331481036
10713399	The novel anticonvulsant retigabine activates M-currents in Chinese hamster ovary-cells tranfected with human KCNQ2/3 subunits.	http://www.ncbi.nlm.nih.gov/pubmed/10713399	1331479564
10570126	Domain-domain communication in a miniature archaebacterial tRNA synthetase.	http://www.ncbi.nlm.nih.gov/pubmed/10570126	1331479520
10618495	Molecular cloning and characterization of the Arabidopsis thaliana alpha-subunit of elongation factor 1B.	http://www.ncbi.nlm.nih.gov/pubmed/10618495	1331479536
7851429	Subcellular distribution of serine acetyltransferase from Pisum sativum and characterization of an Arabidopsis thaliana putative cytosolic isoform.	http://www.ncbi.nlm.nih.gov/pubmed/7851429	1331526869
8631708	Isolation of an ftsZ homolog from the archaebacterium Halobacterium salinarium: implications for the evolution of FtsZ and tubulin.	http://www.ncbi.nlm.nih.gov/pubmed/8631708	1331526987
18829440	Structure and DNA binding of alkylation response protein AidB.	http://www.ncbi.nlm.nih.gov/pubmed/18829440	1331159997
7916685	An allosterically insensitive class of cyclohexadienyl dehydrogenase from Zymomonas mobilis.	http://www.ncbi.nlm.nih.gov/pubmed/7916685	1331526880
1447978	flhF, a Bacillus subtilis flagellar gene that encodes a putative GTP-binding protein.	http://www.ncbi.nlm.nih.gov/pubmed/1447978	1331480103
17592046	Cold-stress-induced de novo expression of infC and role of IF3 in cold-shock translational bias.	http://www.ncbi.nlm.nih.gov/pubmed/17592046	1331159998
2572587	Cloning and analysis of the Neurospora crassa gene for cytochrome c heme lyase.	http://www.ncbi.nlm.nih.gov/pubmed/2572587	1331480944
8098329	Heat shock transcription of the groESL operon of Agrobacterium tumefaciens may involve a hairpin-loop structure.	http://www.ncbi.nlm.nih.gov/pubmed/8098329	1331526902
9434767	Isolation, characterization, and mapping of two human potassium channels.	http://www.ncbi.nlm.nih.gov/pubmed/9434767	1331527069
2450165	Identification of P1 gene domain containing epitope(s) mediating Mycoplasma pneumoniae cytoadherence.	http://www.ncbi.nlm.nih.gov/pubmed/2450165	1331480883
8253194	Characterization of two cDNAs (ERD11 and ERD13) for dehydration-inducible genes that encode putative glutathione S-transferases in Arabidopsis thaliana L.	http://www.ncbi.nlm.nih.gov/pubmed/8253194	1331526919
14594828	Arginine-agmatine antiporter in extreme acid resistance in Escherichia coli.	http://www.ncbi.nlm.nih.gov/pubmed/14594828	1331159998
10908327	Dmc1 of Schizosaccharomyces pombe plays a role in meiotic recombination.	http://www.ncbi.nlm.nih.gov/pubmed/10908327	1331479620
7665503	The glycyl-tRNA synthetase of Chlamydia trachomatis.	http://www.ncbi.nlm.nih.gov/pubmed/7665503	1331481380
8169220	Properties of the lysyl-tRNA synthetase gene and product from the extreme thermophile Thermus thermophilus.	http://www.ncbi.nlm.nih.gov/pubmed/8169220	1331526910
7651136	Genes acrA and acrB encode a stress-induced efflux system of Escherichia coli.	http://www.ncbi.nlm.nih.gov/pubmed/7651136	1331160144
7513784	New killing system controlled by two genes located immediately upstream of the mukB gene in Escherichia coli.	http://www.ncbi.nlm.nih.gov/pubmed/7513784	1331481319
2859270	Characterization of the gene encoding glutamine synthetase I (glnA) from Bradyrhizobium japonicum.	http://www.ncbi.nlm.nih.gov/pubmed/2859270	1331481016
8440477	The vanB gene of vancomycin-resistant Enterococcus faecalis V583 is structurally related to genes encoding D-Ala:D-Ala ligases and glycopeptide-resistance proteins VanA and VanC.	http://www.ncbi.nlm.nih.gov/pubmed/8440477	1331526950
9639936	The NADH-dependent glutamate dehydrogenase enzyme of Bacteroides fragilis Bf1 is induced by peptides in the growth medium.	http://www.ncbi.nlm.nih.gov/pubmed/9639936	1331160145
10191271	Molecular analysis of two closely related mouse aldehyde dehydrogenase genes: identification of a role for Aldh1, but not Aldh-pb, in the biosynthesis of retinoic acid.	http://www.ncbi.nlm.nih.gov/pubmed/10191271	1331479435
10827956	Granuloma-specific expression of Mycobacterium virulence proteins from the glycine-rich PE-PGRS family.	http://www.ncbi.nlm.nih.gov/pubmed/10827956	1331479598
16461648	Molecular cloning and expression of genes encoding a novel dioxygenase involved in low- and high-molecular-weight polycyclic aromatic hydrocarbon degradation in Mycobacterium vanbaalenii PYR-1.	http://www.ncbi.nlm.nih.gov/pubmed/16461648	1331159999
2492968	Purification, cyanogen bromide cleavage, and amino terminus sequencing of class 1 and class 3 outer membrane proteins of meningococci.	http://www.ncbi.nlm.nih.gov/pubmed/2492968	1331480892
3524676	Biosynthetic alr alanine racemase from Salmonella typhimurium: DNA and protein sequence determination.	http://www.ncbi.nlm.nih.gov/pubmed/3524676	1331481166
16430223	Salmonella enterica SpvB ADP-ribosylates actin at position arginine-177-characterization of the catalytic domain within the SpvB protein and a comparison to binary clostridial actin-ADP-ribosylating toxins.	http://www.ncbi.nlm.nih.gov/pubmed/16430223	1331160000
17581128	The essential YycFG two-component system controls cell wall metabolism in Bacillus subtilis.	http://www.ncbi.nlm.nih.gov/pubmed/17581128	1331480561
18311927	Structural studies of thiamin monophosphate kinase in complex with substrates and products.	http://www.ncbi.nlm.nih.gov/pubmed/18311927	1331160000
16735468	A hint for the function of human Sco1 from different structures.	http://www.ncbi.nlm.nih.gov/pubmed/16735468	1331480450
18310026	Characterization of a Pseudomonas putida ABC transporter (AatJMQP) required for acidic amino acid uptake: biochemical properties and regulation by the Aau two-component system.	http://www.ncbi.nlm.nih.gov/pubmed/18310026	1331480606
16321961	Inhibition of Bacillus subtilis scoC expression by multicopy senS.	http://www.ncbi.nlm.nih.gov/pubmed/16321961	1331480391
16289530	The heme-binding lipoprotein (HbpA) of Haemophilus influenzae: role in heme utilization.	http://www.ncbi.nlm.nih.gov/pubmed/16289530	1331160001
2951652	Fertility inhibition gene of plasmid R100.	http://www.ncbi.nlm.nih.gov/pubmed/2951652	1331481034
18708495	Involvement of an essential gene, mviN, in murein synthesis in Escherichia coli.	http://www.ncbi.nlm.nih.gov/pubmed/18708495	1331160001
7854424	Crystal structure of the GreA transcript cleavage factor from Escherichia coli.	http://www.ncbi.nlm.nih.gov/pubmed/7854424	1331160149
8595887	cDNA sequence, gene structure, and chromosomal localization of the human ATP-sensitive potassium channel, uKATP-1, gene (KCNJ8).	http://www.ncbi.nlm.nih.gov/pubmed/8595887	1331526978
12003490	Archaeal RNase P has multiple protein subunits homologous to eukaryotic nuclear RNase P proteins.	http://www.ncbi.nlm.nih.gov/pubmed/12003490	1331479861
8491709	Similar organization of the nusA-infB operon in Bacillus subtilis and Escherichia coli.	http://www.ncbi.nlm.nih.gov/pubmed/8491709	1331526958
8355690	Inactivation of YME1, a member of the ftsH-SEC18-PAS1-CDC48 family of putative ATPase-encoding genes, causes increased escape of DNA from mitochondria in Saccharomyces cerevisiae.	http://www.ncbi.nlm.nih.gov/pubmed/8355690	1331526931
9692914	The Saccharomyces cerevisiae Pet309 protein is embedded in the mitochondrial inner membrane.	http://www.ncbi.nlm.nih.gov/pubmed/9692914	1331527090
2108431	Nucleotide sequence of the psbK gene of the cyanobacterium Synechocystis 6803.	http://www.ncbi.nlm.nih.gov/pubmed/2108431	1331480755
3142862	Nucleotide sequence of the Bacillus subtilis phoR gene.	http://www.ncbi.nlm.nih.gov/pubmed/3142862	1331481121
9274030	Analysis of the Bacillus subtilis genome: cloning and nucleotide sequence of a 62 kb region between 275 degrees (rrnB) and 284 degrees (pai).	http://www.ncbi.nlm.nih.gov/pubmed/9274030	1331527050
9534248	A 28 kbp segment from the spoVM region of the Bacillus subtilis 168 genome.	http://www.ncbi.nlm.nih.gov/pubmed/9534248	1331527077
2196231	The Chlamydia trachomatis hyp operon is homologous to the groE stress response operon of Escherichia coli.	http://www.ncbi.nlm.nih.gov/pubmed/2196231	1331480828
2793826	Characterization of Acinetobacter calcoaceticus catM, a repressor gene homologous in sequence to transcriptional activator genes.	http://www.ncbi.nlm.nih.gov/pubmed/2793826	1331480981
11434781	Misacylation and editing by Escherichia coli valyl-tRNA synthetase: evidence for two tRNA binding sites.	http://www.ncbi.nlm.nih.gov/pubmed/11434781	1331160002
3889910	Bacterial peptide chain release factors: conserved primary structure and possible frameshift regulation of release factor 2.	http://www.ncbi.nlm.nih.gov/pubmed/3889910	1331160153
9675846	Properties and sequence of the coenzyme B12-dependent glycerol dehydratase of Clostridium pasteurianum.	http://www.ncbi.nlm.nih.gov/pubmed/9675846	1331527088
18455185	Crystal structure of a new type of NADPH-dependent quinone oxidoreductase (QOR2) from Escherichia coli.	http://www.ncbi.nlm.nih.gov/pubmed/18455185	1331480622
8524858	Characterization of repetitive DNA in the Mycoplasma genitalium genome: possible role in the generation of antigenic variation.	http://www.ncbi.nlm.nih.gov/pubmed/8524858	1331526965
2842303	Organization and temporal expression of a flagellar basal body gene in Caulobacter crescentus.	http://www.ncbi.nlm.nih.gov/pubmed/2842303	1331481007
2047877	Class II aminoacyl transfer RNA synthetases: crystal structure of yeast aspartyl-tRNA synthetase complexed with tRNA(Asp).	http://www.ncbi.nlm.nih.gov/pubmed/2047877	1331480730
1438358	Molecular studies of mouse medium and long-chain acyl-CoA dehydrogenase genes for site-directed mutagenesis of embryonic stem cells.	http://www.ncbi.nlm.nih.gov/pubmed/1438358	1331480100
7929327	A new member of a family of ATPases is essential for assembly of mitochondrial respiratory chain and ATP synthetase complexes in Saccharomyces cerevisiae.	http://www.ncbi.nlm.nih.gov/pubmed/7929327	1331526882
2115874	Nucleotide sequence of the Pseudomonas aeruginosa phoB gene, the regulatory gene for the phosphate regulon.	http://www.ncbi.nlm.nih.gov/pubmed/2115874	1331480761
16855243	Crystal structure of a type III pantothenate kinase: insight into the mechanism of an essential coenzyme A biosynthetic enzyme universally distributed in bacteria.	http://www.ncbi.nlm.nih.gov/pubmed/16855243	1331480461
18154320	Structure of alpha-glycerophosphate oxidase from Streptococcus sp.: a template for the mitochondrial alpha-glycerophosphate dehydrogenase.	http://www.ncbi.nlm.nih.gov/pubmed/18154320	1331160002
3023623	Molecular organization of the rudimentary gene of Drosophila melanogaster.	http://www.ncbi.nlm.nih.gov/pubmed/3023623	1331481069
1840580	Molecular analysis of the cryptic and functional phn operons for phosphonate use in Escherichia coli K-12.	http://www.ncbi.nlm.nih.gov/pubmed/1840580	1331480616
7925370	Molecular characterization of Escherichia coli malate synthase G. Differentiation with the malate synthase A isoenzyme.	http://www.ncbi.nlm.nih.gov/pubmed/7925370	1331526881
1657895	Resolution of Holliday junctions in Escherichia coli: identification of the ruvC gene product as a 19-kilodalton protein.	http://www.ncbi.nlm.nih.gov/pubmed/1657895	1331480429
6292200	Osmoregulation of gene expression. II. DNA sequence of the envZ gene of the ompB operon of Escherichia coli and characterization of its gene product.	http://www.ncbi.nlm.nih.gov/pubmed/6292200	1331481249
9255428	Molecular cloning and sequence analysis of the dnaA gene of Staphylococcus aureus.	http://www.ncbi.nlm.nih.gov/pubmed/9255428	1331527048
12949159	The Bacillus subtilis YufLM two-component system regulates the expression of the malate transporters MaeN (YufR) and YflS, and is essential for utilization of malate in minimal medium.	http://www.ncbi.nlm.nih.gov/pubmed/12949159	1331480011
10358089	Topological analysis of the membrane-localized redox-responsive sensor kinase PrrB from Rhodobacter sphaeroides 2.4.1.	http://www.ncbi.nlm.nih.gov/pubmed/10358089	1331479455
15901686	Recycling of the anhydro-N-acetylmuramic acid derived from cell wall murein involves a two-step conversion to N-acetylglucosamine-phosphate.	http://www.ncbi.nlm.nih.gov/pubmed/15901686	1331480331
7852575	The superoxide dismutase gene, a target for detection and identification of mycobacteria by PCR.	http://www.ncbi.nlm.nih.gov/pubmed/7852575	1331526869
7997169	The Salmonella typhimurium invasion genes invF and invG encode homologues of the AraC and PulD family of proteins.	http://www.ncbi.nlm.nih.gov/pubmed/7997169	1331526889
862621	The phosphoenolpyruvate-dependent phosphotransferase system of Staphylococcus aureus. 1. Amino-acid sequence of the phosphocarrier protein HPr.	http://www.ncbi.nlm.nih.gov/pubmed/862621	1331526986
8016109	Molecular characterization of two cloned nitrilases from Arabidopsis thaliana: key enzymes in biosynthesis of the plant hormone indole-3-acetic acid.	http://www.ncbi.nlm.nih.gov/pubmed/8016109	1331526892
15496982	RseP (YaeL), an Escherichia coli RIP protease, cleaves transmembrane sequences.	http://www.ncbi.nlm.nih.gov/pubmed/15496982	1331480267
9053381	Collagenase gene (colA) is located in the 3'-flanking region of the perfringolysin O (pfoA) locus in Clostridium perfringens.	http://www.ncbi.nlm.nih.gov/pubmed/9053381	1331527028
12903242	Escherichia coli proline tRNA: structure and recognition sites for prolyl-tRNA synthetase.	http://www.ncbi.nlm.nih.gov/pubmed/12903242	1331160005
2109318	AlgR3, a protein resembling eukaryotic histone H1, regulates alginate synthesis in Pseudomonas aeruginosa.	http://www.ncbi.nlm.nih.gov/pubmed/2109318	1331160005
2277629	Nucleotide sequence of katG of Salmonella typhimurium LT2 and characterization of its product, hydroperoxidase I.	http://www.ncbi.nlm.nih.gov/pubmed/2277629	1331480862
2436909	Cloning and characterization of the pyrF operon of Salmonella typhimurium.	http://www.ncbi.nlm.nih.gov/pubmed/2436909	1331480882
7894708	Characterization of the murF gene of the cyanobacterium Synechocystis sp. PCC 6803.	http://www.ncbi.nlm.nih.gov/pubmed/7894708	1331160178
9425895	A novel potassium channel gene, KCNQ2, is mutated in an inherited epilepsy of newborns.	http://www.ncbi.nlm.nih.gov/pubmed/9425895	1331527068
12881497	Structural and EPR characterization of the soluble form of cytochrome c-550 and of the psbV2 gene product from the cyanobacterium Thermosynechococcus elongatus.	http://www.ncbi.nlm.nih.gov/pubmed/12881497	1331479994
3029021	Genetic and structural analysis of the Rhizobium meliloti fixA, fixB, fixC, and fixX genes.	http://www.ncbi.nlm.nih.gov/pubmed/3029021	1331481074
9352936	Catalase-peroxidase of Caulobacter crescentus: function and role in stationary-phase survival.	http://www.ncbi.nlm.nih.gov/pubmed/9352936	1331527059
12878729	Biosynthesis of isoprenoids: crystal structure of 4-diphosphocytidyl-2C-methyl-D-erythritol kinase.	http://www.ncbi.nlm.nih.gov/pubmed/12878729	1331479993
8393005	Identification and molecular characterization of csrA, a pleiotropic gene from Escherichia coli that affects glycogen biosynthesis, gluconeogenesis, cell size, and surface properties.	http://www.ncbi.nlm.nih.gov/pubmed/8393005	1331526937
3839505	Purification and NH2-terminal amino acid sequence of human thymidylate synthase in an overproducing transformant of mouse FM3A cells.	http://www.ncbi.nlm.nih.gov/pubmed/3839505	1331481195
2838467	Comparison of the structural genes for pyruvate decarboxylase in different Zymomonas mobilis strains.	http://www.ncbi.nlm.nih.gov/pubmed/2838467	1331481002
18039649	Identification of two homologous genes, chlAI and chlAII, that are differentially involved in isocyclic ring formation of chlorophyll a in the cyanobacterium Synechocystis sp. PCC 6803.	http://www.ncbi.nlm.nih.gov/pubmed/18039649	1331480587
8755863	Bacillus subtilis spore coat assembly requires cotH gene expression.	http://www.ncbi.nlm.nih.gov/pubmed/8755863	1331526998
15576622	Crystal structure of a photolyase bound to a CPD-like DNA lesion after in situ repair.	http://www.ncbi.nlm.nih.gov/pubmed/15576622	1331480279
12946350	Mutational analysis defines the roles of conserved amino acid residues in the predicted catalytic pocket of the rRNA:m6A methyltransferase ErmC'.	http://www.ncbi.nlm.nih.gov/pubmed/12946350	1331480009
8962081	HDA1 and RPD3 are members of distinct yeast histone deacetylase complexes that regulate silencing and transcription.	http://www.ncbi.nlm.nih.gov/pubmed/8962081	1331527018
16567800	Molecular basis of formaldehyde detoxification. Characterization of two S-formylglutathione hydrolases from Escherichia coli, FrmB and YeiG.	http://www.ncbi.nlm.nih.gov/pubmed/16567800	1331160008
8063092	Cloning and sequencing of the Haemophilus influenzae ssb gene encoding single-strand DNA-binding protein.	http://www.ncbi.nlm.nih.gov/pubmed/8063092	1331526897
15779907	Toward the full set of human mitochondrial aminoacyl-tRNA synthetases: characterization of AspRS and TyrRS.	http://www.ncbi.nlm.nih.gov/pubmed/15779907	1331480315
8620891	Catalytic properties, molecular composition and sequence alignments of pyruvate: ferredoxin oxidoreductase from the methanogenic archaeon Methanosarcina barkeri (strain Fusaro).	http://www.ncbi.nlm.nih.gov/pubmed/8620891	1331526985
8830263	Temperature-dependent regulation of Yersinia enterocolitica Class III flagellar genes.	http://www.ncbi.nlm.nih.gov/pubmed/8830263	1331527008
1522592	Crystal structure of glycinamide ribonucleotide transformylase from Escherichia coli at 3.0 A resolution. A target enzyme for chemotherapy.	http://www.ncbi.nlm.nih.gov/pubmed/1522592	1331480212
8048931	The primary structure of rat ribosomal protein L24.	http://www.ncbi.nlm.nih.gov/pubmed/8048931	1331526896
6327673	Nucleotide sequence reveals overlap between T4 phage genes encoding dihydrofolate reductase and thymidylate synthase.	http://www.ncbi.nlm.nih.gov/pubmed/6327673	1331481262
15583169	Characterization of a temperature-sensitive DNA ligase from Escherichia coli.	http://www.ncbi.nlm.nih.gov/pubmed/15583169	1331160008
9515903	Regulation and characterization of a newly deduced cell wall hydrolase gene (cwlJ) which affects germination of Bacillus subtilis spores.	http://www.ncbi.nlm.nih.gov/pubmed/9515903	1331160185
8431283	Biotin-containing protein as a cause of false positive clones in gene probing with streptavidin/biotin.	http://www.ncbi.nlm.nih.gov/pubmed/8431283	1331526945
11034315	M-type KCNQ2-KCNQ3 potassium channels are modulated by the KCNE2 subunit.	http://www.ncbi.nlm.nih.gov/pubmed/11034315	1331479669
7763998	Gamma-hemolysin genes in the same family with lukF and lukS genes in methicillin resistant Staphylococcus aureus.	http://www.ncbi.nlm.nih.gov/pubmed/7763998	1331481422
10470848	Nucleotide sequence of psbQ gene for 16-kDa protein of oxygen-evolving complex from Arabidopsis thaliana and regulation of its expression.	http://www.ncbi.nlm.nih.gov/pubmed/10470848	1331479491
8551352	Identification and molecular characterization of Unc-33-like phosphoprotein (Ulip), a putative mammalian homolog of the axonal guidance-associated unc-33 gene product.	http://www.ncbi.nlm.nih.gov/pubmed/8551352	1331526972
6374618	The beta subunit of E. coli glycyl-tRNA synthetase plays a major role in tRNA recognition.	http://www.ncbi.nlm.nih.gov/pubmed/6374618	1331160185
1907869	Partial conservation of the 5' ndhE-psaC-ndhD 3' gene arrangement of chloroplasts in the cyanobacterium Synechocystis sp. PCC 6803: implications for NDH-D function in cyanobacteria and chloroplasts.	http://www.ncbi.nlm.nih.gov/pubmed/1907869	1331480652
8969503	Cloning and sequencing of a 40.6 kb segment in the 73 degrees-76 degrees region of the Bacillus subtilis chromosome containing genes for trehalose metabolism and acetoin utilization.	http://www.ncbi.nlm.nih.gov/pubmed/8969503	1331527019
11080641	Crystal structure of protein isoaspartyl methyltransferase: a catalyst for protein repair.	http://www.ncbi.nlm.nih.gov/pubmed/11080641	1331479677
19429682	A novel member of solute carrier family 25 (SLC25A42) is a transporter of coenzyme A and adenosine 3',5'-diphosphate in human mitochondria.	http://www.ncbi.nlm.nih.gov/pubmed/19429682	1331160010
10491164	The highly similar TMP kinases of Yersinia pestis and Escherichia coli differ markedly in their AZTMP phosphorylating activity.	http://www.ncbi.nlm.nih.gov/pubmed/10491164	1331479495
12454011	Enzymatic and structural analysis of inhibitors designed against Mycobacterium tuberculosis thymidylate kinase. New insights into the phosphoryl transfer mechanism.	http://www.ncbi.nlm.nih.gov/pubmed/12454011	1331479930
1902749	Cloning and analysis of the gene (rpoDA) for the principal sigma factor of Pseudomonas aeruginosa.	http://www.ncbi.nlm.nih.gov/pubmed/1902749	1331480644
377278	Amino acid sequence of ATP phosphoribosyltransferase of Salmonella typhimurium.	http://www.ncbi.nlm.nih.gov/pubmed/377278	1331481190
8334168	The human leucine zipper-containing guanine-nucleotide exchange protein elongation factor-1 delta.	http://www.ncbi.nlm.nih.gov/pubmed/8334168	1331526928
8344935	Isolation and characterization of a temperature-sensitive mutant of Salmonella typhimurium defective in prolipoprotein modification.	http://www.ncbi.nlm.nih.gov/pubmed/8344935	1331526930
8382333	Cloning and molecular characterization of a gene involved in Salmonella adherence and invasion of cultured epithelial cells.	http://www.ncbi.nlm.nih.gov/pubmed/8382333	1331526935
14711700	Molecular cloning, purification, and biochemical characterization of hydantoin racemase from the legume symbiont Sinorhizobium meliloti CECT 4114.	http://www.ncbi.nlm.nih.gov/pubmed/14711700	1331480149
12037315	Crystallization and preliminary crystallographic analysis of acylamino-acid releasing enzyme from the hyperthermophilic archaeon Aeropyrum pernix.	http://www.ncbi.nlm.nih.gov/pubmed/12037315	1331479867
8234490	The tet(K) gene of plasmid pT181 of Staphylococcus aureus encodes an efflux protein that contains 14 transmembrane helices.	http://www.ncbi.nlm.nih.gov/pubmed/8234490	1331526917
